_id,download_url,git_url,html_url,path,type,repo_language,repo_created_at,repo_updated_at,full_name,operator_class,parameter_key,parameter_value_link_to_ds
https://github.com/zmatlja1/RapidMinerTestAPI/blob/caa08d7325198aa85e981e602e3b3c232421d7ff/5.1/RapidMinerTest/process.rmp,https://raw.githubusercontent.com/zmatlja1/RapidMinerTestAPI/caa08d7325198aa85e981e602e3b3c232421d7ff/5.1/RapidMinerTest/process.rmp,https://api.github.com/repos/zmatlja1/RapidMinerTestAPI/git/blobs/1cfa2d622ffaf7df5efc0fe89406a2a0408aa757,https://github.com/zmatlja1/RapidMinerTestAPI/blob/caa08d7325198aa85e981e602e3b3c232421d7ff/5.1/RapidMinerTest/process.rmp,5.1/RapidMinerTest/process.rmp,file,Java,2012-01-23 10:57:45,2013-10-05 11:32:48,zmatlja1/RapidMinerTestAPI,read_csv,csv_file,C:\Users\Zis\Desktop\FEL\Diplomka\RapidMiner\RapidMinerTestAPI\5.1\RapidMinerTest\report.csv
https://github.com/zmatlja1/RapidMinerTestAPI/blob/caa08d7325198aa85e981e602e3b3c232421d7ff/5.1/RapidMinerTest/aggregation.xml,https://raw.githubusercontent.com/zmatlja1/RapidMinerTestAPI/caa08d7325198aa85e981e602e3b3c232421d7ff/5.1/RapidMinerTest/aggregation.xml,https://api.github.com/repos/zmatlja1/RapidMinerTestAPI/git/blobs/67672d1a31cff9839eb39316e79a6f0ddf32b63e,https://github.com/zmatlja1/RapidMinerTestAPI/blob/caa08d7325198aa85e981e602e3b3c232421d7ff/5.1/RapidMinerTest/aggregation.xml,5.1/RapidMinerTest/aggregation.xml,file,Java,2012-01-23 10:57:45,2013-10-05 11:32:48,zmatlja1/RapidMinerTestAPI,read_csv,csv_file,report.csv
https://github.com/zmatlja1/RapidMinerTestAPI/blob/caa08d7325198aa85e981e602e3b3c232421d7ff/5.1/RapidMinerTest/GUIprocess.xml,https://raw.githubusercontent.com/zmatlja1/RapidMinerTestAPI/caa08d7325198aa85e981e602e3b3c232421d7ff/5.1/RapidMinerTest/GUIprocess.xml,https://api.github.com/repos/zmatlja1/RapidMinerTestAPI/git/blobs/23e7d1874de6e19ccc172341da389e70bea4fa2d,https://github.com/zmatlja1/RapidMinerTestAPI/blob/caa08d7325198aa85e981e602e3b3c232421d7ff/5.1/RapidMinerTest/GUIprocess.xml,5.1/RapidMinerTest/GUIprocess.xml,file,Java,2012-01-23 10:57:45,2013-10-05 11:32:48,zmatlja1/RapidMinerTestAPI,read_csv,csv_file,C:\Users\Zis\Desktop\FEL\Diplomka\RapidMiner\RapidMinerTestAPI\5.1\RapidMinerTest\report1.csv
https://github.com/oplatek/AndroidChallenge/blob/568892c859ff3a169fb08e323797b14cadab5e18/rapidminer/owner-basedOn-title-description.xml,https://raw.githubusercontent.com/oplatek/AndroidChallenge/568892c859ff3a169fb08e323797b14cadab5e18/rapidminer/owner-basedOn-title-description.xml,https://api.github.com/repos/oplatek/AndroidChallenge/git/blobs/728f9fceeb3a197a36cca01b6dac853a4fc498aa,https://github.com/oplatek/AndroidChallenge/blob/568892c859ff3a169fb08e323797b14cadab5e18/rapidminer/owner-basedOn-title-description.xml,rapidminer/owner-basedOn-title-description.xml,file,C#,2012-01-25 17:09:57,2014-06-14 02:27:08,oplatek/AndroidChallenge,read_csv,csv_file,/home/ondra/challenge-android/csv/test.csv
https://github.com/oplatek/AndroidChallenge/blob/568892c859ff3a169fb08e323797b14cadab5e18/rapidminer/owner-wekaSMO-basedOn-title-description.xml,https://raw.githubusercontent.com/oplatek/AndroidChallenge/568892c859ff3a169fb08e323797b14cadab5e18/rapidminer/owner-wekaSMO-basedOn-title-description.xml,https://api.github.com/repos/oplatek/AndroidChallenge/git/blobs/b01b89609fe79c75cafbecd9b3a9aeb75d0260e1,https://github.com/oplatek/AndroidChallenge/blob/568892c859ff3a169fb08e323797b14cadab5e18/rapidminer/owner-wekaSMO-basedOn-title-description.xml,rapidminer/owner-wekaSMO-basedOn-title-description.xml,file,C#,2012-01-25 17:09:57,2014-06-14 02:27:08,oplatek/AndroidChallenge,read_csv,csv_file,/home/ondra/challenge-android/csv/test.csv
https://github.com/oplatek/AndroidChallenge/blob/568892c859ff3a169fb08e323797b14cadab5e18/rapidminer/owner-kNN-basedOn-title-description2.xml,https://raw.githubusercontent.com/oplatek/AndroidChallenge/568892c859ff3a169fb08e323797b14cadab5e18/rapidminer/owner-kNN-basedOn-title-description2.xml,https://api.github.com/repos/oplatek/AndroidChallenge/git/blobs/a6a93204d94d0164856d16292ecf4dda0705524b,https://github.com/oplatek/AndroidChallenge/blob/568892c859ff3a169fb08e323797b14cadab5e18/rapidminer/owner-kNN-basedOn-title-description2.xml,rapidminer/owner-kNN-basedOn-title-description2.xml,file,C#,2012-01-25 17:09:57,2014-06-14 02:27:08,oplatek/AndroidChallenge,read_csv,csv_file,/home/ondra/challenge-android/csv/test.csv
https://github.com/oplatek/AndroidChallenge/blob/568892c859ff3a169fb08e323797b14cadab5e18/rapidminer/owner-kNN-basedOn-title-description.xml,https://raw.githubusercontent.com/oplatek/AndroidChallenge/568892c859ff3a169fb08e323797b14cadab5e18/rapidminer/owner-kNN-basedOn-title-description.xml,https://api.github.com/repos/oplatek/AndroidChallenge/git/blobs/0aedb4b7a5156637d1c7ef75c1dce8bdda01b221,https://github.com/oplatek/AndroidChallenge/blob/568892c859ff3a169fb08e323797b14cadab5e18/rapidminer/owner-kNN-basedOn-title-description.xml,rapidminer/owner-kNN-basedOn-title-description.xml,file,C#,2012-01-25 17:09:57,2014-06-14 02:27:08,oplatek/AndroidChallenge,read_csv,csv_file,/home/ondra/challenge-android/csv/test.csv
https://github.com/pchronz/GenericWorkloadModeler/blob/bdad442ad079f4a7056289dd0ede3ce178d39f79/rapidminerWS/SVR.rmp,https://raw.githubusercontent.com/pchronz/GenericWorkloadModeler/bdad442ad079f4a7056289dd0ede3ce178d39f79/rapidminerWS/SVR.rmp,https://api.github.com/repos/pchronz/GenericWorkloadModeler/git/blobs/93417dc1601d96f05edfaaabc213e96f48b1ee47,https://github.com/pchronz/GenericWorkloadModeler/blob/bdad442ad079f4a7056289dd0ede3ce178d39f79/rapidminerWS/SVR.rmp,rapidminerWS/SVR.rmp,file,Python,2012-04-22 13:55:49,2016-06-06 10:24:59,pchronz/GenericWorkloadModeler,read_csv,csv_file,/media/DATA/Thesis/Workloads/GenericWorkloadModeler/workloads/EWS/monday_test2.csv
https://github.com/pchronz/GenericWorkloadModeler/blob/bdad442ad079f4a7056289dd0ede3ce178d39f79/rapidminerWS/RVR.rmp,https://raw.githubusercontent.com/pchronz/GenericWorkloadModeler/bdad442ad079f4a7056289dd0ede3ce178d39f79/rapidminerWS/RVR.rmp,https://api.github.com/repos/pchronz/GenericWorkloadModeler/git/blobs/8ac8d34a66ef189c9ccf47d6a5558d0c5f39a9cb,https://github.com/pchronz/GenericWorkloadModeler/blob/bdad442ad079f4a7056289dd0ede3ce178d39f79/rapidminerWS/RVR.rmp,rapidminerWS/RVR.rmp,file,Python,2012-04-22 13:55:49,2016-06-06 10:24:59,pchronz/GenericWorkloadModeler,read_csv,csv_file,/media/DATA/Thesis/Workloads/GenericWorkloadModeler/scaledtest.csv
https://github.com/pchronz/GenericWorkloadModeler/blob/bdad442ad079f4a7056289dd0ede3ce178d39f79/svr_test,https://raw.githubusercontent.com/pchronz/GenericWorkloadModeler/bdad442ad079f4a7056289dd0ede3ce178d39f79/svr_test,https://api.github.com/repos/pchronz/GenericWorkloadModeler/git/blobs/7fe46d4d6cd82a321ff7ef11b54560bfc1d12044,https://github.com/pchronz/GenericWorkloadModeler/blob/bdad442ad079f4a7056289dd0ede3ce178d39f79/svr_test,svr_test,file,Python,2012-04-22 13:55:49,2016-06-06 10:24:59,pchronz/GenericWorkloadModeler,read_csv,csv_file,/home/claudio/GenericWorkloadModeler/workloads/EWS/ews_test.csv
https://github.com/frank-engelen/machine_learning/blob/7c0ec4c530f9969ae7c8217d2de5e98b6cf04850/rapidminer_repo/01-iris-process.rmp,https://raw.githubusercontent.com/frank-engelen/machine_learning/7c0ec4c530f9969ae7c8217d2de5e98b6cf04850/rapidminer_repo/01-iris-process.rmp,https://api.github.com/repos/frank-engelen/machine_learning/git/blobs/db0bc9f38a76487cfb02ae666ae57b9d21efbc35,https://github.com/frank-engelen/machine_learning/blob/7c0ec4c530f9969ae7c8217d2de5e98b6cf04850/rapidminer_repo/01-iris-process.rmp,rapidminer_repo/01-iris-process.rmp,file,Perl,2013-02-01 15:08:22,2014-09-09 07:57:28,frank-engelen/machine_learning,read_csv,csv_file,C:\machine_learning\data\01-iris.csv
https://github.com/jpmml/jpmml/blob/d63174f6e7e8a663200d9fc2caa6606cd51cbe74/pmml-rapidminer/src/test/resources/RapidMiner/RegressionTest.rmp,https://raw.githubusercontent.com/jpmml/jpmml/d63174f6e7e8a663200d9fc2caa6606cd51cbe74/pmml-rapidminer/src/test/resources/RapidMiner/RegressionTest.rmp,https://api.github.com/repos/jpmml/jpmml/git/blobs/d3101109decc050c397ce78c75b980d0909d2f63,https://github.com/jpmml/jpmml/blob/d63174f6e7e8a663200d9fc2caa6606cd51cbe74/pmml-rapidminer/src/test/resources/RapidMiner/RegressionTest.rmp,pmml-rapidminer/src/test/resources/RapidMiner/RegressionTest.rmp,file,Java,2013-02-27 12:54:09,2018-05-17 08:34:27,jpmml/jpmml,read_csv,csv_file,P:\jpmml\jpmml\pmml-rapidminer\src\test\resources\csv\Ozone.csv
https://github.com/jpmml/jpmml/blob/d63174f6e7e8a663200d9fc2caa6606cd51cbe74/pmml-rapidminer/src/test/resources/RapidMiner/ClassificationTest.rmp,https://raw.githubusercontent.com/jpmml/jpmml/d63174f6e7e8a663200d9fc2caa6606cd51cbe74/pmml-rapidminer/src/test/resources/RapidMiner/ClassificationTest.rmp,https://api.github.com/repos/jpmml/jpmml/git/blobs/4d06296f166c7d3a35b5aa3daf83c5813e2921a3,https://github.com/jpmml/jpmml/blob/d63174f6e7e8a663200d9fc2caa6606cd51cbe74/pmml-rapidminer/src/test/resources/RapidMiner/ClassificationTest.rmp,pmml-rapidminer/src/test/resources/RapidMiner/ClassificationTest.rmp,file,Java,2013-02-27 12:54:09,2018-05-17 08:34:27,jpmml/jpmml,read_csv,csv_file,P:\jpmml\jpmml\pmml-rapidminer\src\test\resources\csv\Iris.csv
https://github.com/jpmml/jpmml/blob/d63174f6e7e8a663200d9fc2caa6606cd51cbe74/pmml-rapidminer/src/test/resources/RapidMiner/ClusteringTest.rmp,https://raw.githubusercontent.com/jpmml/jpmml/d63174f6e7e8a663200d9fc2caa6606cd51cbe74/pmml-rapidminer/src/test/resources/RapidMiner/ClusteringTest.rmp,https://api.github.com/repos/jpmml/jpmml/git/blobs/a1e81aa6b086e81aca9495197556bc36c56f5f57,https://github.com/jpmml/jpmml/blob/d63174f6e7e8a663200d9fc2caa6606cd51cbe74/pmml-rapidminer/src/test/resources/RapidMiner/ClusteringTest.rmp,pmml-rapidminer/src/test/resources/RapidMiner/ClusteringTest.rmp,file,Java,2013-02-27 12:54:09,2018-05-17 08:34:27,jpmml/jpmml,read_csv,csv_file,P:\jpmml\jpmml\pmml-rapidminer\src\test\resources\csv\Iris.csv
https://github.com/studhadoop/rapidminer/blob/dde8fefa04c02364067b3fa04e84a588889f0b8b/generateportal,https://raw.githubusercontent.com/studhadoop/rapidminer/dde8fefa04c02364067b3fa04e84a588889f0b8b/generateportal,https://api.github.com/repos/studhadoop/rapidminer/git/blobs/4cf7f71251ad911fdf87c2ba5242585c22cbe58e,https://github.com/studhadoop/rapidminer/blob/dde8fefa04c02364067b3fa04e84a588889f0b8b/generateportal,generateportal,file,,2013-05-18 05:09:08,2013-10-12 15:44:00,studhadoop/rapidminer,read_csv,csv_file,/private/var/root/ALAVisual/csvfile/clsperf.csv
https://github.com/petrocziattila/bgf/blob/97625b2e15f87eb1c84935424cc53c3ac9e0271d/RMrepo/01DataLoad.rmp,https://raw.githubusercontent.com/petrocziattila/bgf/97625b2e15f87eb1c84935424cc53c3ac9e0271d/RMrepo/01DataLoad.rmp,https://api.github.com/repos/petrocziattila/bgf/git/blobs/8d7613903201ff01c55fe197bff39a54c07336b1,https://github.com/petrocziattila/bgf/blob/97625b2e15f87eb1c84935424cc53c3ac9e0271d/RMrepo/01DataLoad.rmp,RMrepo/01DataLoad.rmp,file,Java,2013-09-01 12:33:22,2013-12-07 14:31:04,petrocziattila/bgf,read_csv,csv_file,/home/student/rapidminer/dataset.csv
https://github.com/IvanPaez/Proact/blob/206f164a4c69b7b64626378b2f9a80360346949f/jproact-parent/jproact-jpmml/jpmml-master/pmml-rapidminer/src/test/resources/RapidMiner/RegressionTest.rmp,https://raw.githubusercontent.com/IvanPaez/Proact/206f164a4c69b7b64626378b2f9a80360346949f/jproact-parent/jproact-jpmml/jpmml-master/pmml-rapidminer/src/test/resources/RapidMiner/RegressionTest.rmp,https://api.github.com/repos/IvanPaez/Proact/git/blobs/53a9ee93c8b12277f83c7f0f3267488f1f6196f4,https://github.com/IvanPaez/Proact/blob/206f164a4c69b7b64626378b2f9a80360346949f/jproact-parent/jproact-jpmml/jpmml-master/pmml-rapidminer/src/test/resources/RapidMiner/RegressionTest.rmp,jproact-parent/jproact-jpmml/jpmml-master/pmml-rapidminer/src/test/resources/RapidMiner/RegressionTest.rmp,file,Java,2013-10-24 06:37:46,2015-03-17 14:58:20,IvanPaez/Proact,read_csv,csv_file,P:\jpmml\jpmml\pmml-rapidminer\src\test\resources\csv\Ozone.csv
https://github.com/IvanPaez/Proact/blob/206f164a4c69b7b64626378b2f9a80360346949f/jproact-parent/jproact-jpmml/jpmml-master/pmml-rapidminer/src/test/resources/RapidMiner/ClassificationTest.rmp,https://raw.githubusercontent.com/IvanPaez/Proact/206f164a4c69b7b64626378b2f9a80360346949f/jproact-parent/jproact-jpmml/jpmml-master/pmml-rapidminer/src/test/resources/RapidMiner/ClassificationTest.rmp,https://api.github.com/repos/IvanPaez/Proact/git/blobs/cb51159498b9ea911eea5095381bb7f9ecf36099,https://github.com/IvanPaez/Proact/blob/206f164a4c69b7b64626378b2f9a80360346949f/jproact-parent/jproact-jpmml/jpmml-master/pmml-rapidminer/src/test/resources/RapidMiner/ClassificationTest.rmp,jproact-parent/jproact-jpmml/jpmml-master/pmml-rapidminer/src/test/resources/RapidMiner/ClassificationTest.rmp,file,Java,2013-10-24 06:37:46,2015-03-17 14:58:20,IvanPaez/Proact,read_csv,csv_file,P:\jpmml\jpmml\pmml-rapidminer\src\test\resources\csv\Iris.csv
https://github.com/IvanPaez/Proact/blob/206f164a4c69b7b64626378b2f9a80360346949f/jproact-parent/jproact-jpmml/jpmml-master/pmml-rapidminer/src/test/resources/RapidMiner/ClusteringTest.rmp,https://raw.githubusercontent.com/IvanPaez/Proact/206f164a4c69b7b64626378b2f9a80360346949f/jproact-parent/jproact-jpmml/jpmml-master/pmml-rapidminer/src/test/resources/RapidMiner/ClusteringTest.rmp,https://api.github.com/repos/IvanPaez/Proact/git/blobs/99258af467f324797ad8d66de02f9f8b92ca704a,https://github.com/IvanPaez/Proact/blob/206f164a4c69b7b64626378b2f9a80360346949f/jproact-parent/jproact-jpmml/jpmml-master/pmml-rapidminer/src/test/resources/RapidMiner/ClusteringTest.rmp,jproact-parent/jproact-jpmml/jpmml-master/pmml-rapidminer/src/test/resources/RapidMiner/ClusteringTest.rmp,file,Java,2013-10-24 06:37:46,2015-03-17 14:58:20,IvanPaez/Proact,read_csv,csv_file,P:\jpmml\jpmml\pmml-rapidminer\src\test\resources\csv\Iris.csv
https://github.com/billcary/Rapid_Miner/blob/a8fc58a0673c92eeb7c398c5280653c849eba827/chapter07/manipulateFruitandVeg.xml,https://raw.githubusercontent.com/billcary/Rapid_Miner/a8fc58a0673c92eeb7c398c5280653c849eba827/chapter07/manipulateFruitandVeg.xml,https://api.github.com/repos/billcary/Rapid_Miner/git/blobs/9666ac87ef9e5d30817fedc23720e1e14ca7fe1e,https://github.com/billcary/Rapid_Miner/blob/a8fc58a0673c92eeb7c398c5280653c849eba827/chapter07/manipulateFruitandVeg.xml,chapter07/manipulateFruitandVeg.xml,file,,2014-01-06 03:31:32,2014-01-06 03:42:18,billcary/Rapid_Miner,read_csv,csv_file,C:\exploringDataWithRapidMiner\fruitandveg.csv
https://github.com/billcary/Rapid_Miner/blob/a8fc58a0673c92eeb7c398c5280653c849eba827/chapter07/manipulateSunspots.xml,https://raw.githubusercontent.com/billcary/Rapid_Miner/a8fc58a0673c92eeb7c398c5280653c849eba827/chapter07/manipulateSunspots.xml,https://api.github.com/repos/billcary/Rapid_Miner/git/blobs/958a243ba432b12518ca0a28309aefde5f2edcd1,https://github.com/billcary/Rapid_Miner/blob/a8fc58a0673c92eeb7c398c5280653c849eba827/chapter07/manipulateSunspots.xml,chapter07/manipulateSunspots.xml,file,,2014-01-06 03:31:32,2014-01-06 03:42:18,billcary/Rapid_Miner,read_csv,csv_file,C:\exploringDataWithRapidMiner\sunspots.dat
https://github.com/billcary/Rapid_Miner/blob/a8fc58a0673c92eeb7c398c5280653c849eba827/chapter03/DistancesPlotter.xml,https://raw.githubusercontent.com/billcary/Rapid_Miner/a8fc58a0673c92eeb7c398c5280653c849eba827/chapter03/DistancesPlotter.xml,https://api.github.com/repos/billcary/Rapid_Miner/git/blobs/b6c2bbb6f9bdbe7e53bd505e61840ab25f89a435,https://github.com/billcary/Rapid_Miner/blob/a8fc58a0673c92eeb7c398c5280653c849eba827/chapter03/DistancesPlotter.xml,chapter03/DistancesPlotter.xml,file,,2014-01-06 03:31:32,2014-01-06 03:42:18,billcary/Rapid_Miner,read_csv,csv_file,C:\exploringDataWithRapidMiner\DataToVisualize.csv
https://github.com/billcary/Rapid_Miner/blob/a8fc58a0673c92eeb7c398c5280653c849eba827/chapter07/pivoting.xml,https://raw.githubusercontent.com/billcary/Rapid_Miner/a8fc58a0673c92eeb7c398c5280653c849eba827/chapter07/pivoting.xml,https://api.github.com/repos/billcary/Rapid_Miner/git/blobs/fa7f1eed6c2e3afc7be439aff1051c0ccd34e133,https://github.com/billcary/Rapid_Miner/blob/a8fc58a0673c92eeb7c398c5280653c849eba827/chapter07/pivoting.xml,chapter07/pivoting.xml,file,,2014-01-06 03:31:32,2014-01-06 03:42:18,billcary/Rapid_Miner,read_csv,csv_file,C:\exploringDataWithRapidMiner\namevaluepairs.csv
https://github.com/billcary/Rapid_Miner/blob/a8fc58a0673c92eeb7c398c5280653c849eba827/chapter03/MovingAveragePlotter.xml,https://raw.githubusercontent.com/billcary/Rapid_Miner/a8fc58a0673c92eeb7c398c5280653c849eba827/chapter03/MovingAveragePlotter.xml,https://api.github.com/repos/billcary/Rapid_Miner/git/blobs/4f257d64679dfe4862c1c32883e6dc9944b15cfb,https://github.com/billcary/Rapid_Miner/blob/a8fc58a0673c92eeb7c398c5280653c849eba827/chapter03/MovingAveragePlotter.xml,chapter03/MovingAveragePlotter.xml,file,,2014-01-06 03:31:32,2014-01-06 03:42:18,billcary/Rapid_Miner,read_csv,csv_file,C:\exploringDataWithRapidMiner\DataToVisualize.csv
https://github.com/billcary/Rapid_Miner/blob/a8fc58a0673c92eeb7c398c5280653c849eba827/chapter02/ReadCSVGuessing.xml,https://raw.githubusercontent.com/billcary/Rapid_Miner/a8fc58a0673c92eeb7c398c5280653c849eba827/chapter02/ReadCSVGuessing.xml,https://api.github.com/repos/billcary/Rapid_Miner/git/blobs/35be4ea4e1e951469f19d39593b16045e76265b4,https://github.com/billcary/Rapid_Miner/blob/a8fc58a0673c92eeb7c398c5280653c849eba827/chapter02/ReadCSVGuessing.xml,chapter02/ReadCSVGuessing.xml,file,,2014-01-06 03:31:32,2014-01-06 03:42:18,billcary/Rapid_Miner,read_csv,csv_file,C:\exploringDataWithRapidMiner\csvParseExample.csv
https://github.com/billcary/Rapid_Miner/blob/a8fc58a0673c92eeb7c398c5280653c849eba827/chapter05/simpleDisplay.xml,https://raw.githubusercontent.com/billcary/Rapid_Miner/a8fc58a0673c92eeb7c398c5280653c849eba827/chapter05/simpleDisplay.xml,https://api.github.com/repos/billcary/Rapid_Miner/git/blobs/4ce934f9e2b8418ca326619e269c2cd0948fca5b,https://github.com/billcary/Rapid_Miner/blob/a8fc58a0673c92eeb7c398c5280653c849eba827/chapter05/simpleDisplay.xml,chapter05/simpleDisplay.xml,file,,2014-01-06 03:31:32,2014-01-06 03:42:18,billcary/Rapid_Miner,read_csv,csv_file,C:\exploringDataWithRapidMiner\simpleData.csv
